일시,광진구,성동구,동대문구,중랑구
2021-04-11,4.575373751896033,3.5817279867631964,4.006780544664721,5.770997353091657
2021-04-12,4.840021191997343,3.919425799695302,4.223774256805897,5.9199937753656
2021-04-13,4.593547806827005,3.6301870532629774,3.9686650909659917,5.734739784665546
2021-04-14,4.582932508194048,3.5782749119641237,3.961031588395589,5.743412303128377
2021-04-15,4.784480319796885,3.7409103655153504,4.158002471930768,5.86386164985999
2021-04-16,4.8480654224513104,3.810323257853991,4.168571154646284,5.873841802061495
2021-04-17,4.570755905476889,3.562014335103993,3.9916832634467716,5.7690715155689345
2021-04-18,4.5836357520204,3.6408939456255696,3.986293645926348,5.731770369737921
2021-04-19,4.720848033357924,3.7696416651271063,4.107442501167118,5.869468698836325
2021-04-20,4.743418160422472,3.7770692077805657,4.091766371354473,5.841544299944361
2021-04-21,4.453345444186397,3.4705047302271903,3.9200911713684374,5.748555378244311
2021-04-22,4.59354071940197,3.575690009676965,4.0651511065599655,5.794054307040559
2021-04-23,4.6059303476685844,3.6039220285984714,4.032664923614756,5.809376620816075
2021-04-24,4.870577787769862,3.941619841530516,4.249658635752352,5.958373043868162
2021-04-25,4.624104402599523,3.6523810950981934,3.994549469912641,5.773119051838159
2021-04-26,4.613489103966587,3.600468953799377,3.9869159673448546,5.781791567435643
2021-04-27,4.815036915569428,3.7631044073506157,4.183886850880388,5.902240913172511
2021-04-28,4.878622018223853,3.8325172996892545,4.194455533595423,5.912221065175816
2021-04-29,4.601312501249435,3.584208376939259,4.017567642396201,5.8074507782423535
2021-04-30,4.614192347792938,3.6630879874608167,4.012178024875317,5.770149632649068
2021-05-01,4.751404629130465,3.7918357069623636,4.133326880116472,5.907847960096165
2021-05-02,4.773974756195015,3.7992632496158256,4.1176507503039534,5.879923560169994
2021-05-03,4.48390203995894,3.4926987720624507,3.945975550317961,5.78693463778222
2021-05-04,4.624097315174512,3.5978840515122257,4.091035485509509,5.832433566108511
2021-05-05,4.636486943441129,3.6261160704337327,4.058549302564403,5.847755879693888
2021-05-06,4.901134383542407,3.9638138833657792,4.275543014702169,5.99675230282786
2021-05-07,4.6546609983720675,3.6745751369334565,4.0204338488624485,5.811498310657902
2021-05-08,4.644045699739131,3.622662995634639,4.012800346294538,5.820170825953862
2021-05-09,4.845593511341972,3.785298449185878,4.2097712298300545,5.940620171586053
2021-05-10,4.9091786139963975,3.854711341524516,4.2203399125451115,5.9506003235685
2021-05-11,4.631869097021979,3.606402418774521,4.043452021345876,5.845830036588641
2021-05-12,4.644748943565482,3.6852820292960784,4.038062403825014,5.808528891020372
2021-05-13,4.781961224903009,3.814029748797626,4.159211259066151,5.946227218293698
2021-05-14,4.804531351967559,3.821457291451088,4.143535129253626,5.918302818258698
2021-05-15,4.514458635731484,3.514892813897713,3.9718599292676315,5.825313895798553
2021-05-16,4.654653910947056,3.620078093347488,4.116919864459178,5.87081282407539
2021-05-17,4.6670435392136715,3.648310112268995,4.084433681514068,5.886135137640758
2021-05-18,4.93169097931495,3.9860079252010414,4.301427393651826,6.035131560783348
2021-05-19,4.685217594144611,3.6967691787687187,4.0463182278121055,5.8498775685986635
2021-05-20,4.674602295511674,3.6448570374699014,4.038684725244202,5.858550083862892
2021-05-21,4.8761501071145155,3.80749249102114,4.2356556087797195,5.978999429484068
2021-05-22,4.939735209768941,3.8769053833597784,4.246224291494776,5.988979581464321
2021-05-23,4.662425692794522,3.628596460609783,4.06933640029554,5.88420929447958
2021-05-24,4.675305539338025,3.707476071131341,4.063946782774678,5.846908148913943
2021-05-25,4.812517820675552,3.836223790632888,4.185095638015815,5.984606476168984
2021-05-26,4.835087947740102,3.84365133328635,4.16941950820329,5.956682076122531
2021-05-27,4.545015231504027,3.537086855732975,3.997744308217296,5.863693153654771
2021-05-28,4.685210506719599,3.64227213518275,4.142804243408842,5.9091920819264026
2021-05-29,4.697600134986215,3.670504154104257,4.110318060463732,5.924514395489665
2021-05-30,4.962247575087493,4.008201967036303,4.32731177260149,6.073510818633161
2021-05-31,4.715774189917154,3.7189632206039804,4.0722026067617705,5.888256826446927
2021-06-01,4.705158891284217,3.667051079305163,4.0645691041938665,5.896929341707818
2021-06-02,4.906706702887059,3.829686532856402,4.261539987729383,6.017378687327833
2021-06-03,4.970291805541484,3.89909942519504,4.272108670444438,6.027358839307855
2021-06-04,4.692982288567065,3.650790502445045,4.095220779245204,5.9225885523226
2021-06-05,4.705862135110568,3.729670112966603,4.089831161724341,5.885287406757241
2021-06-06,4.843074416448095,3.8584178324681497,4.210980016965479,6.022985734010357
2021-06-07,4.865644543512645,3.8658453751216117,4.195303887152955,5.995061333962698
2021-06-08,4.57557182727657,3.559280897568237,4.02362868716696,5.902072411494137
2021-06-09,4.715767102492142,3.664466177018012,4.1686886223585065,5.947571339765221
2021-06-10,4.728156730758758,3.692698195939519,4.136202439413396,5.962893653328263
2021-06-11,4.992804170860036,4.030396008871565,4.353196151551154,6.111890076471853
2021-06-12,4.746330785689697,3.7411572624392426,4.098086985711435,5.926636084285455
2021-06-13,4.73571548705676,3.6892451211404254,4.09045348314353,5.935308599545994
2021-06-14,4.937263298659602,3.851880574691664,4.287424366679047,6.055757945165889
2021-06-15,5.000848401314027,3.9212934670303023,4.297993049394103,6.0657380971458865
2021-06-16,4.723538884339608,3.672984544280307,4.121105158194868,5.960967810160578
2021-06-17,4.736418730883111,3.751864154801865,4.115715540674005,5.923666664595248
2021-06-18,4.873631012220638,3.880611874303412,4.236864395915143,6.061364991848161
2021-06-19,4.896201139285188,3.888039416956874,4.221188266102619,6.0334405918003755
2021-06-20,4.606128423049113,3.581474939403499,4.049513066116624,5.940451669331731
2021-06-21,4.7463236982646855,3.686660218853274,4.194573001308171,5.985950597602757
2021-06-22,4.758713326531301,3.714892237774781,4.16208681836306,6.001272911165775
2021-06-23,5.023360766632579,4.0525900507068275,4.3790805305008185,6.1502693343093755
2021-06-24,4.77688738146224,3.763351304274505,4.123971364661099,5.965015342122963
2021-06-25,4.766272082829303,3.7114391629756875,4.116337862093194,5.973687857383464
2021-06-26,4.967819894432145,3.874074616526926,4.313308745628711,6.094137203003345
2021-06-27,5.03140499708657,3.9434875088655645,4.323877428343767,6.10411735498334
2021-06-28,4.754095480112151,3.6951785861155693,4.146989537144532,5.999347067998026
2021-06-29,4.766975326655654,3.774058196637127,4.141599919623669,5.962045922432698
2021-06-30,4.904187607993181,3.902805916138674,4.262748774864807,6.09974424968559
2021-07-01,4.926757735057731,3.910233458792136,4.247072645052283,6.071819849637792
2021-07-02,4.636685018821656,3.6036689812387612,4.075397445066288,5.978830927169137
2021-07-03,4.776880294037229,3.708854260688536,4.220457380257835,6.024329855440158
2021-07-04,4.789269922303844,3.7370862796100432,4.1879711973127245,6.039652169003173
2021-07-05,5.053917362405122,4.07478409254209,4.404964909450483,6.188648592146775
2021-07-06,4.807443977234783,3.785545346109767,4.149855743610763,6.003394599960359
2021-07-07,4.796828678601846,3.7336332048109497,4.142222241042858,6.012067115220857
2021-07-08,4.998376490204688,3.8962686583621884,4.339193124578375,6.132516460840736
2021-07-09,5.061961592859113,3.9656815507008267,4.349761807293431,6.1424966128207314
2021-07-10,4.784652075884694,3.7173726279508315,4.172873916094196,6.037726325835416
2021-07-11,4.797531922428197,3.7962522384723894,4.167484298573333,6.000425180270089
2021-07-12,4.9347442037657245,3.9249999579739363,4.288633153814471,6.138123507522979
2021-07-13,4.9573143308302745,3.9324275006273983,4.272957024001947,6.1101991074751805
2021-07-14,4.667241614594199,3.6258630230740234,4.1012818240159525,6.017210185006525
2021-07-15,4.807436889809772,3.7310483025237984,4.246341759207499,6.062709113277545
2021-07-16,4.819826518076387,3.7592803214453054,4.213855576262389,6.07803142684056
2021-07-17,5.084473958177665,4.096978134377352,4.430849288400147,6.227027849984163
2021-07-18,4.838000573007326,3.807739387945029,4.175740122560427,6.041773857797747
2021-07-19,4.8273852743743895,3.755827246646212,4.168106619992522,6.050446373058245
2021-07-20,5.028933085977231,3.9184627001974506,4.365077503528039,6.170895718678123
2021-07-21,5.092518188631656,3.987875592536089,4.375646186243095,6.180875870658118
2021-07-22,4.8152086716572375,3.7395666697860936,4.19875829504386,6.0761055836728035
2021-07-23,4.82808851820074,3.8184462803076515,4.193368677522997,6.038804438107477
2021-07-24,4.965300799538268,3.9471939998091985,4.314517532764135,6.176502765360367
2021-07-25,4.987870926602818,3.9546215424626605,4.298841402951611,6.1485783653125665
2021-07-26,4.697798210366742,3.6480570649092856,4.127166202965617,6.055589442843911
2021-07-27,4.837993485582315,3.7532423443590606,4.272226138157163,6.1010883711149315
2021-07-28,4.85038311384893,3.7814743632805676,4.239739955212053,6.1164106846779465
2021-07-29,5.115030553950208,4.119172176212614,4.456733667349811,6.265407107821549
2021-07-30,4.868557168779869,3.8299334297802914,4.201624501510091,6.080153115635133
2021-07-31,4.857941870146933,3.778021288481474,4.193990998942186,6.08882563089563
2021-08-01,5.059489681749774,3.9406567420327128,4.390961882477703,6.209274976515509
2021-08-02,5.123074784404199,4.0100696343713516,4.401530565192759,6.219255128495504
2021-08-03,4.845765267429781,3.7617607116213563,4.224642673993524,6.11448484151019
2021-08-04,4.858645113973283,3.840640322142914,4.219253056472661,6.077183695944863
2021-08-05,4.995857395310811,3.969388041644461,4.3404019117137995,6.214882023197752
2021-08-06,5.018427522375361,3.976815584297923,4.324725781901275,6.186957623149953
2021-08-07,4.7283548061392855,3.6702511067445482,4.153050581915281,6.093968700681297
2021-08-08,4.868550081354858,3.775436386194323,4.298110517106827,6.139467628952318
2021-08-09,4.880939709621473,3.8036684051158303,4.265624334161717,6.1547899425153325
2021-08-10,5.145587149722751,4.141366218047876,4.482618046299475,6.303786365658935
2021-08-11,4.899113764552412,3.8521274716155536,4.227508880459755,6.118532373472519
2021-08-12,4.888498465919476,3.8002153303167363,4.21987537789185,6.127204888733016
2021-08-13,5.090046277522317,3.962850783867975,4.416846261427367,6.247654234352895
2021-08-14,5.153631380176742,4.032263676206614,4.4274149441424235,6.2576343863328905
2021-08-15,4.876321863202324,3.7839547534566185,4.2505270529431884,6.152864099347576
2021-08-16,4.8892017097458265,3.8628343639781764,4.2451374354223255,6.115562953782249
2021-08-17,5.026413991083354,3.9915820834797233,4.366286290663464,6.2532612810351385
2021-08-18,5.048984118147904,3.9990096261331853,4.350610160850939,6.225336880987339
2021-08-19,4.758911401911829,3.6924451485798104,4.178934960864945,6.132347958518683
2021-08-20,4.899106677127401,3.7976304280295854,4.323994896056491,6.177846886789704
2021-08-21,4.911496305394016,3.8258624469510925,4.291508713111381,6.193169200352719
2021-08-22,5.1761437454952945,4.1635602598831385,4.508502425249139,6.342165623496321
2021-08-23,4.929670360324955,3.8743215134508158,4.253393259409419,6.156911631309905
2021-08-24,4.919055061692019,3.8224093721519985,4.245759756841514,6.165584146570402
2021-08-25,5.12060287329486,3.985044825703237,4.4427306403770315,6.286033492190281
2021-08-26,5.1841879759492855,4.054457718041876,4.453299323092088,6.2960136441702765
2021-08-27,4.906878458974867,3.8061487952918807,4.2764114318928526,6.191243357184962
2021-08-28,4.91975830551837,3.8850284058134386,4.27102181437199,6.153942211619635
2021-08-29,5.056970586855897,4.013776125314986,4.392170669613128,6.2916405388725245
2021-08-30,5.079540713920447,4.021203667968448,4.376494539800603,6.263716138824725
2021-08-31,4.789467997684372,3.7146391904150735,4.204819339814609,6.170727216356069
2021-09-01,4.929663272899944,3.8198244698648485,4.349879275006155,6.21622614462709
2021-09-02,4.9420529011665595,3.8480564887863555,4.317393092061045,6.231548458190105
2021-09-03,5.206700341267838,4.185754301718402,4.534386804198803,6.380544881333707
2021-09-04,4.9602269560974985,3.896515555286079,4.279277638359083,6.195290889147291
2021-09-05,4.949611657464562,3.8446034139872616,4.2716441357911785,6.203963404407788
2021-09-06,5.151159469067403,4.0072388675385,4.468615019326696,6.324412750027667
2021-09-07,5.214744571721829,4.076651759877138,4.479183702041752,6.334392902007663
2021-09-08,4.93743505474741,3.828342837127143,4.302295810842517,6.229622615022348
2021-09-09,4.950314901290913,3.9072224476487007,4.296906193321654,6.192321469457021
2021-09-10,5.08752718262844,4.035970167150248,4.418055048562792,6.3300197967099106
2021-09-11,5.11009730969299,4.043397709803711,4.4023789187502675,6.302095396662111
2021-09-12,4.820024593456915,3.7368332322503357,4.230703718764273,6.209106474193455
2021-09-13,4.960219868672487,3.8420185117001107,4.375763653955819,6.254605402464476
2021-09-14,4.972609496939103,3.8702505306216177,4.343277471010709,6.269927716027491
2021-09-15,5.237256937040381,4.207948343553664,4.560271183148467,6.418924139171093
2021-09-16,4.990783551870042,3.918709597121341,4.3051620173087475,6.233670146984677
2021-09-17,4.980168253237105,3.8667974558225238,4.297528514740843,6.242342662245174
2021-09-18,5.1817160648399465,4.029432909373762,4.49449939827636,6.362792007865053
2021-09-19,5.245301167494372,4.0988458017124,4.505068080991416,6.372772159845049
2021-09-20,4.967991650519953,3.850536878962405,4.328180189792181,6.268001872859734
2021-09-21,4.980871497063456,3.929416489483963,4.322790572271318,6.2307007272944075
2021-09-22,5.118083778400983,4.05816420898551,4.443939427512456,6.368399054547297
2021-09-23,5.140653905465533,4.065591751638973,4.428263297699932,6.340474654499497
2021-09-24,4.850581189229458,3.759027274085598,4.256588097713937,6.2474857320308415
2021-09-25,4.99077646444503,3.864212553535373,4.4016480329054835,6.292984660301862
2021-09-26,5.003166092711646,3.89244457245688,4.369161849960373,6.308306973864877
2021-09-27,5.267813532812924,4.230142385388926,4.586155562098131,6.457303397008479
2021-09-28,5.021340147642585,3.9409036389566032,4.331046396258412,6.272049404822063
2021-09-29,5.010724849009648,3.888991497657786,4.323412893690507,6.28072192008256
2021-09-30,5.21227266061249,4.051626951209024,4.520383777226024,6.401171265702439
2021-10-01,5.275857763266915,4.1210398435476625,4.53095245994108,6.411151417682435
2021-10-02,4.998548246292496,3.8727309207976672,4.354064568741845,6.30638113069712
2021-10-03,5.011428092835999,3.951610531319225,4.348674951220982,6.2690799851317935
2021-10-04,5.148640374173526,4.0803582508207725,4.46982380646212,6.406778312384683
2021-10-05,5.171210501238076,4.087785793474235,4.454147676649596,6.378853912336883
2021-10-06,4.881137785002001,3.78122131592086,4.282472476663601,6.2858649898682275
2021-10-07,5.021333060217573,3.886406595370635,4.427532411855148,6.331363918139248
2021-10-08,5.033722688484189,3.914638614292142,4.395046228910037,6.346686231702263
2021-10-09,5.298370128585467,4.252336427224188,4.6120399410477955,6.495682654845865
2021-10-10,5.051896743415128,3.9630976807918654,4.356930775208076,6.310428662659449
2021-10-11,5.041281444782191,3.911185539493048,4.349297272640171,6.319101177919946
2021-10-12,5.242829256385033,4.073820993044286,4.546268156175688,6.439550523539825
2021-10-13,5.306414359039458,4.143233885382925,4.556836838890744,6.449530675519821
2021-10-14,5.029104842065039,3.8949249626329294,4.379948947691509,6.344760388534506
2021-10-15,5.041984688608542,3.9738045731544873,4.374559330170646,6.30745924296918
2021-10-16,5.179196969946069,4.102552292656035,4.495708185411784,6.445157570222069
2021-10-17,5.201767097010619,4.109979835309497,4.48003205559926,6.417233170174269
2021-10-18,4.911694380774544,3.8034153577561223,4.308356855613265,6.3242442477056136
2021-10-19,5.0518896559901165,3.9086006372058972,4.453416790804812,6.369743175976634
2021-10-20,5.064279284256732,3.9368326561274043,4.4209306078597015,6.385065489539649
2021-10-21,5.32892672435801,4.27453046905945,4.63792431999746,6.534061912683251
2021-10-22,5.082453339187671,3.9852917226271276,4.38281515415774,6.348807920496835
2021-10-23,5.071838040554734,3.9333795813283103,4.375181651589835,6.357480435757332
2021-10-24,5.273385852157576,4.0960150348795485,4.572152535125352,6.477929781377211
2021-10-25,5.336970954812001,4.165427927218187,4.582721217840408,6.487909933357207
2021-10-26,5.059661437837582,3.9171190044681916,4.405833326641173,6.383139646371892
2021-10-27,5.072541284381085,3.9959986149897495,4.40044370912031,6.345838500806566
2021-10-28,5.2097535657186125,4.124746334491297,4.521592564361448,6.483536828059455
2021-10-29,5.2323236927831624,4.132173877144759,4.505916434548924,6.455612428011655
2021-10-30,4.942250976547087,3.8256093995913845,4.3342412345629295,6.362623505543
2021-10-31,5.08244625176266,3.9307946790411594,4.479301169754476,6.40812243381402
2021-11-01,5.094835880029275,3.9590266979626665,4.446814986809366,6.423444747377035
2021-11-02,5.359483320130553,4.2967245108947125,4.663808698947124,6.572441170520637
2021-11-03,5.113009934960214,4.00748576446239,4.408699533107404,6.387187178334221
2021-11-04,5.102394636327277,3.955573623163573,4.401066030539499,6.395859693594718
2021-11-05,5.303942447930119,4.118209076714812,4.598036914075016,6.5163090392145975
2021-11-06,5.367527550584544,4.18762196905345,4.608605596790072,6.526289191194593
2021-11-07,5.0902180336101255,3.9393130463034547,4.431717705590837,6.421518904209278
2021-11-08,5.103097880153628,4.018192656825012,4.426328088069974,6.384217758643952
2021-11-09,5.240310161491156,4.146940376326559,4.547476943311112,6.521916085896841
2021-11-10,5.2628802885557056,4.154367918980022,4.531800813498588,6.493991685849041
2021-11-11,4.97280757231963,3.8478034414266467,4.360125613512594,6.401002763380386
2021-11-12,5.113002847535203,3.9529887208764216,4.50518554870414,6.446501691651406
2021-11-13,5.125392475801818,3.9812207397979287,4.47269936575903,6.461824005214421
2021-11-14,5.390039915903096,4.318918552729975,4.689693077896788,6.610820428358023
2021-11-15,5.143566530732757,4.029679806297652,4.434583912057068,6.425566436171607
2021-11-16,5.1329512320998205,3.977767664998835,4.426950409489163,6.434238951432104
2021-11-17,5.334499043702662,4.140403118550074,4.62392129302468,6.5546882970519835
2021-11-18,5.398084146357087,4.209816010888712,4.634489975739736,6.564668449031979
2021-11-19,5.120774629382669,3.961507088138717,4.457602084540501,6.459898162046664
2021-11-20,5.133654475926171,4.040386698660274,4.452212467019638,6.422597016481338
2021-11-21,5.270866757263699,4.169134418161821,4.5733613222607765,6.560295343734227
2021-11-22,5.293436884328249,4.176561960815284,4.557685192448252,6.532370943686427
2021-11-23,5.003364168092173,3.869997483261909,4.386009992462258,6.439382021217772
2021-11-24,5.143559443307746,3.975182762711684,4.531069927653804,6.484880949488792
2021-11-25,5.155949071574361,4.003414781633191,4.498583744708694,6.500203263051807
2021-11-26,5.420596511675639,4.341112594565238,4.715577456846452,6.649199686195409
2021-11-27,5.1741231265053,4.0518738481329155,4.460468291006732,6.463945694008993
2021-11-28,5.163507827872364,3.9999617068340982,4.452834788438827,6.47261820926949
2021-11-29,5.365055639475205,4.162597160385337,4.649805671974344,6.59306755488937
2021-11-30,5.42864074212963,4.232010052723975,4.6603743546894005,6.603047706869365
2021-12-01,5.151331225155212,3.98370112997398,4.483486463490165,6.49827741988405
2021-12-02,5.164211071698714,4.062580740495537,4.4780968459693025,6.460976274318724
2021-12-03,5.301423353036242,4.191328459997084,4.599245701210441,6.598674601571613
2021-12-04,5.323993480100792,4.198756002650547,4.583569571397916,6.570750201523813
2021-12-05,5.0339207638647165,3.892191525097172,4.411894371411922,6.477761279055158
2021-12-06,5.174116039080289,3.997376804546947,4.556954306603468,6.523260207326178
2021-12-07,5.186505667346904,4.025608823468454,4.524468123658358,6.538582520889193
2021-12-08,5.4511531074481825,4.363306636400501,4.741461835796116,6.687578944032795
2021-12-09,5.204679722277843,4.074067889968179,4.486352669956396,6.502324951846379
2021-12-10,5.194064423644907,4.022155748669361,4.478719167388491,6.510997467106876
2021-12-11,5.395612235247748,4.184791202220599,4.6756900509240085,6.631446812726756
2021-12-12,5.459197337902173,4.254204094559237,4.686258733639065,6.641426964706751
2021-12-13,5.181887820927755,4.005895171809242,4.5093708424398296,6.536656677721436
2021-12-14,5.1947676674712575,4.0847747823308,4.503981224918967,6.49935553215611
2021-12-15,5.331979948808785,4.213522501832347,4.625130080160105,6.637053859408999
