일시,광진구,동대문구,성동구,중랑구
20220529,8.844198580608245,5.610207815495665,8.042560310248145,4.840791630135013
20220530,7.952854367504641,5.192810821825875,7.06191596219406,4.079487959444018
20220531,8.715200348991031,5.819677097319055,7.7906501271019915,4.596712899228717
20220601,8.910828470889898,6.351785205864698,7.38044303028548,5.132553054572364
20220602,9.128865041006636,6.916591512316365,7.470154922508942,5.5754500926703
20220603,8.744597416530265,7.247084721087373,7.927150424568004,5.822212758700893
20220604,8.2347474190562,5.255871078665265,6.135957783569713,4.368124919367625
20220605,7.795194626021313,4.89842467491383,6.043233100956471,4.067247264188148
20220606,7.340330285054063,4.548091794183099,5.845878152571762,3.7780093043001717
20220607,8.271437850762204,6.625434236117117,7.41440243491439,5.161961677589105
20220608,8.529861457274878,6.525235136755464,7.5244322950589115,5.12022888527853
20220609,9.037648978049278,6.797340019674702,7.74924411159057,5.329793225627419
20220610,8.918248172259744,6.867060046202968,7.905725950866006,5.338291381804147
20220611,8.633551997284941,6.154904225227903,7.090954336802081,5.194606612104827
20220612,8.391398601356148,5.634031347725007,6.603172844209128,4.730533038455208
20220613,7.976808330228844,5.888588965249082,6.529867286710874,4.513354459838545
20220614,8.29669303681295,5.972682847943269,7.076983313076981,4.651571884203549
20220615,8.594680918142638,6.862846722362463,7.108644657717904,5.459075920014842
20220616,8.204747972132207,7.395688805600254,7.568778789728144,5.895957391141187
20220617,8.644892944102578,7.093316309753398,8.02941617097231,5.604615974370248
20220618,8.746685561317157,6.162573354355382,6.96257420851292,5.23007258612881
20220619,8.827393302149812,6.05585157243702,7.4004633310019985,5.069126052450052
20220620,7.6002063739699155,6.253464393127813,7.055368086341094,4.9557886469038035
20220621,7.949887529194401,6.192193461681036,6.460126657213173,4.958850477256428
20220622,6.97165665759739,5.062531507723659,5.602013165558671,4.00574612863773
20220623,6.867510203512673,4.632855029382758,5.659445155069972,3.634079470154187
20220624,7.366873930953548,4.78743278499494,5.957249887834597,3.6927137889284163
20220625,8.826653295292573,6.010879597253846,7.114423886381641,5.0732166414765
20220626,8.292778977238829,6.1004601551240905,6.907154418012144,5.080799137571647
20220627,7.110087868909517,5.526710835870906,6.2831896671825485,4.333287320792203
20220628,6.548331980305537,4.644436752782264,5.371902494071364,3.664325587026389
20220629,5.895449042533206,3.657836319703077,4.784630832660793,2.79953633048912
20220630,6.061641896132791,3.7677763085136897,4.748268207022851,2.8785533229210283
20220701,8.913577489690143,6.955338639199534,7.742572272463518,5.571883483772931
20220702,7.9269363842300695,4.710991183323016,5.713613850645675,3.934997080689936
20220703,7.397079689718278,4.48692431722457,5.730220659217609,3.7863814957174275
20220704,7.56869119382686,4.771812905093755,5.9122054081667414,3.7142463339282474
20220705,7.540486227646601,5.994877747602567,6.523239107714446,4.6792940204554805
20220706,8.150179555269732,6.256598171740158,6.670517003075874,4.875712186928482
20220707,8.488827086977704,6.869559474125081,7.003454468367586,5.454642118288634
20220708,8.921892770333185,6.7919025438436895,7.63048451543571,5.3817205707646165
20220709,7.908947532960553,5.543337751058654,6.524918084477619,4.671213628579463
20220710,7.822738041454324,5.045195481042007,6.0148107299285245,4.258649852213334
20220711,7.540449700152615,5.386416531589656,6.055766744608226,4.145976731626888
20220712,7.574439707073707,5.993876826411255,6.149445060779374,4.704963954490195
20220713,7.535284551956353,6.779965622972302,6.593439454374088,5.435202235094449
20220714,8.2150023759855,7.01458515054167,7.635648697788467,5.684665526633311
20220715,8.556889443166362,6.895753859080043,7.4386535097723385,5.532804373997586
20220716,8.290698627247483,5.619915806390066,6.592135631562411,4.786979356744919
20220717,8.696714260701116,5.723528929721687,6.2780539035036815,4.805763663766842
20220718,7.70222368188002,6.069116895553373,6.541352330697543,4.830850493877442
20220719,7.53331110435407,6.592424277447387,7.204031433645146,5.347596428930198
20220720,7.170751741053398,5.501027797161585,6.05775106727416,4.503899751583412
20220721,7.1573369472307355,5.221494912214731,6.083826352534327,4.16414123237461
20220722,7.139387419989984,5.436748694910315,6.077152305316382,4.284766066491443
20220723,8.502576910943855,5.594784710419137,7.01408636325752,4.710888175119407
20220724,7.9731289986353,5.608104518849954,6.605558262741507,4.635299679699604
20220725,6.595463940857316,5.935576296390827,5.943459837097652,4.73268316120949
20220726,6.170089534581576,4.809790670481457,5.226298949260306,3.8075342790096456
20220727,5.67393069636656,3.269900163047224,4.068248275477333,2.5981571950233646
20220728,5.65493169492435,4.068304252258074,4.728681921722004,3.1921683424047798
20220729,6.3845927540334,4.773405439888216,5.391712774102105,3.7662577853039982
20220730,8.409585779102736,5.5028661776459336,6.601640878232706,4.591862798662252
20220731,8.019202681568947,5.522304154650866,6.268112171121746,4.545038546973619
20220801,7.226196322090768,4.859463104627992,5.415258831427405,3.8114530183483186
20220802,7.338869491306657,5.026004822675565,5.969042489180905,3.9278740830676693
20220803,7.52014216992325,5.311114067193462,6.164416571787944,4.147888447399819
20220804,7.878746460633324,5.762150621966295,6.660049074887974,4.55244911270231
20220805,8.20672015895331,6.011949532959654,6.7145576503327025,4.846580804252166
20220806,7.165617457720035,4.63569098529702,5.457956099795454,3.8621317483187747
20220807,7.141914175980573,4.096700673297738,5.408981699354633,3.409448373740697
20220808,6.866389215581767,4.4997313022693355,5.472293052621979,3.4316990714340543
20220809,6.415093888016356,5.133961565959666,5.318789650896824,3.9474706568323223
20220810,6.949767854190262,5.549641868401441,5.2438204548003275,4.376758292948459
20220811,7.745362859241216,6.290625271249804,5.936261099421494,4.9886831244364025
20220812,8.170428337318194,6.565246957227707,6.8408599084286585,5.1530815644216545
20220813,7.711498630293225,4.802292734919795,5.567465768683278,4.025622729805885
20220814,7.487594211739686,4.74618373309771,5.725879494634653,3.966789786411835
20220815,5.084464211369063,2.7657395230070767,3.774937197248482,2.178583287134906
20220816,7.219390946607904,6.458394850444463,6.29868043863577,5.120563263722796
20220817,7.501203631341108,6.474577214458764,6.429663768212957,5.218340716195836
20220818,7.3451915562630345,5.955218583217629,6.215881533720146,4.808033940455325
20220819,7.594664496704899,6.293617475499238,6.504884345592095,5.001901860341716
20220820,7.920554042292955,5.261795595958431,6.303095109825678,4.42661437004606
20220821,7.723239578457142,5.23679412246379,5.999807416096491,4.34515851331496
20220822,7.151002899745424,6.4237063484254735,6.003128825670938,5.101529894477087
20220823,6.568446099739188,5.953455880547869,6.014096273278421,4.726920015449568
20220824,5.866417931281509,3.8023888271562325,4.6555466990170675,2.966495697805046
20220825,5.952367945502969,4.136638599069157,5.023592614797569,3.22257662958254
20220826,6.55348043901245,4.686946624261887,5.429108810568805,3.695732964916089
20220827,8.516717699707355,5.294334500068773,6.649191818864948,4.3746732909735515
20220828,7.928923637014065,5.083630909470336,6.063282062167607,4.186014613415993
20220829,7.132240631782692,5.035946405751601,5.875854187654603,3.9453877831144855
20220830,6.607358218126484,4.664282709286517,5.4499047800316545,3.5686425272573716
20220831,5.44664547530185,4.6022926893002465,4.770233567845846,3.5453626002444203
20220901,7.681270928287932,5.785450086478677,6.839422106259403,4.5321667436738435
20220902,7.748250373447189,5.9342701549691625,6.854832198268044,4.646302806868803
20220903,7.888529221889893,5.276589936938875,7.062270223598924,4.327152241602638
20220904,7.895857086704871,5.155940812578652,7.21251195361022,4.232333149743359
20220905,7.4094929687409286,5.8849800622859,6.586814760372552,4.6621925308848775
20220906,7.428910364075356,5.1951106140097565,6.671137143469158,4.138017559292691
20220907,7.54959530498434,5.974694972417049,6.68061355174027,4.73114260462941
20220908,8.132976879613501,6.5565725990157615,7.599936747399571,5.151624838470491
20220909,6.6185951995039005,4.160558521348002,5.650987987372262,3.6889528123790276
20220910,7.521325782286645,4.505737521679139,6.979329960200599,3.9979583182622105
20220911,7.479909011382391,4.111891020552789,6.337206413136259,3.6590903765038862
20220912,8.005368179096624,5.043083188407326,7.1528979121400775,4.049661631455896
20220913,8.355233363079892,6.951903527644758,8.064366535937523,5.422089384106343
20220914,8.154138638465932,7.0085212166152075,7.752818192220471,5.514294059518366
20220915,8.201762315300796,7.062775709393934,7.8066927188561,5.591638608032283
20220916,8.592927784179444,6.9322443255782815,8.069625307379557,5.51533984909745
20220917,8.78792376197106,6.411126140799564,8.287851189659701,5.424504622833272
20220918,8.325774049208436,6.437719108211339,8.138116999987048,5.492054641015049
20220919,8.715613489969533,7.247525828634419,8.063055700256832,5.808800631883749
20220920,8.806854434608743,7.422955560129938,8.083376606415575,6.039824979739736
20220921,8.450957515403958,7.084008633948987,7.757696266262634,5.830724559388451
20220922,8.332944334518945,7.189079092061179,7.8900322450485465,5.973671875300537
20220923,8.432668450814504,6.980019127029444,7.6205444341628015,5.771119957249961
20220924,8.33059845532678,6.345684983110473,7.305714780913181,5.4531381198252085
20220925,8.202690578948333,6.022624522058215,7.561144178105639,5.177895557264504
20220926,8.7883970538394,6.815944820737877,7.823616060419968,5.537683427883954
20220927,8.6156317494611,7.219299455043313,8.24760717792608,5.891537165942637
20220928,8.6190328728701,7.239473315664911,7.994160074348723,5.84239317511029
20220929,8.392147933648515,7.219654484064657,7.841114360437687,5.933648850631982
20220930,8.516000352855665,6.906873363299307,7.669700696383468,5.5935764247716
20221001,8.07757772757064,5.004639153219691,6.819545832146643,4.103851216608218
20221002,8.058353649260964,5.437439077975976,7.415182429811657,4.511238480906172
20221003,8.297518390845122,4.836636554278295,7.315571980507848,3.9635649351087707
20221004,7.280230507077879,5.886693737299097,6.492237788400227,4.697220120152387
20221005,7.910129138938854,5.922951442638831,6.932463801007482,4.682551299015708
20221006,8.134905090017892,6.923747080985675,7.385641922220997,5.512312840028388
20221007,8.312840564966802,6.854045508403544,7.730284928807505,5.420141583361641
20221008,7.887448469790293,5.534417957529126,7.882978307198718,4.5603526097517415
20221009,8.860502963055492,5.691856653037889,7.818203225711239,4.678407211368515
20221010,7.73020309962324,6.056222546289644,7.2391861298001485,4.750669486792237
20221011,7.931549325746312,7.118159130492822,7.682351867982493,5.634099438187447
20221012,8.13430684504728,6.819688452366498,7.2694517651343675,5.314610125195543
20221013,7.938823492623885,6.737034071451077,7.345121491570511,5.356456692382092
20221014,8.417710409389228,6.562940898539015,7.613906899537306,5.158602113066583
20221015,8.376192104451135,5.937473572561158,7.8397074066237735,4.962085390686077
20221016,8.149578042771115,5.96824866758757,7.709149945014149,5.043663741786066
20221017,7.910471278148394,6.88510422075341,7.678568470629343,5.417574843359648
20221018,8.164395409947371,6.8445703693635265,7.276717472246567,5.467954236179912
20221019,7.961953657141454,6.172913889784921,6.80839127190215,4.942274716683243
20221020,7.6723093963508875,6.415403085105754,6.883686268699467,5.163459919807425
20221021,7.968054863444386,6.285902228364405,7.208270589028925,5.060577930345302
20221022,7.863322898467811,5.684388003342179,7.342474782935218,4.781541436428753
20221023,7.779471267217287,5.556608340681853,6.9248345309207915,4.723038463355072
20221024,8.438236006777306,6.354466877586597,7.448285264904328,5.001264500745899
20221025,8.339962898890535,6.799915312540943,7.5485271493103285,5.461255660403521
20221026,7.973354399073179,6.654914065261606,7.415710543950561,5.280644985214426
20221027,7.9614443205875345,6.560665078955114,6.934193054742479,5.19475719876601
20221028,7.778986350973383,6.280467330435368,7.416896950828964,5.045940690538533
20221029,8.114656836573388,5.5406845902337185,6.710397411743225,4.630819377878947
20221030,7.930143467463723,5.266671718157806,6.66734464925901,4.3821890621413075
20221031,8.275105128769813,6.607061623181653,7.230200043162869,5.270943028702806
20221101,7.346338346727199,5.777941862695061,6.908504495549251,4.583194959814054
20221102,7.292184920194013,5.58220786825686,6.5081143035277425,4.3323907074647225
20221103,7.8732137650504415,5.83374381968173,7.0737068765905144,4.568687231049749
20221104,8.03270509871336,6.4425782689363515,7.457126126842066,5.043183965012156
20221105,7.451549620750284,5.163604082384916,6.706909807400708,4.250654743699708
20221106,7.415682692166068,5.265268280015691,7.259018949831799,4.363956573700417
20221107,7.365272462698369,5.706369832912707,6.864099411924378,4.492929162008243
20221108,7.646342197001639,6.520796153554181,7.2029545139704565,5.107790507249964
20221109,7.577158740542438,6.537397283600777,6.79774583848668,5.09351296758322
20221110,7.686774866107598,6.8657786067429925,7.161360134766342,5.377655813280908
20221111,8.17221224460725,6.387870561023373,7.6800327203582075,4.9413944753802275
20221112,7.988865662964126,5.529444055466431,7.651170681132654,4.54638599393708
20221113,7.454729049255458,5.722217855315585,6.83374104946902,4.6873849462045
20221114,7.724532855481804,6.541813457180252,7.334506181245703,5.0472340770850295
20221115,7.819724195494109,6.577022461990248,6.873345989488689,5.083114933419558
20221116,7.693701952991794,5.872213812689353,6.32910317273655,4.535084458000119
20221117,7.684449913258787,5.833053139960146,6.339849147117185,4.582414141321419
20221118,7.235747960512748,5.692470710446057,6.586297249026025,4.449699142242147
20221119,7.634474273095372,5.4428973049487706,6.665296459249944,4.532712037365578
20221120,7.312665949364151,5.203419850159207,6.648335181180258,4.4030633997332895
20221121,7.9079014302864525,6.156141626558103,6.839073643541534,4.811118407016601
20221122,7.762021748467597,5.937240659085388,7.000811255665956,4.643877046818168
20221123,7.316190334049661,5.525358378654141,6.298469542872271,4.335130948053454
20221124,7.314914639201959,5.584254505394247,6.0865361280429235,4.350256711853811
20221125,7.373119992918057,5.548384464949834,6.626512079546668,4.438942518076148
20221126,7.373774630241546,5.090364314628466,6.503604696970945,4.219578683630534
20221127,7.4862007181275105,5.005908476557493,6.388650391779211,4.151637324510107
20221128,7.787568984631818,6.198951667394601,6.935573790254576,4.872561340063996
20221129,7.424326733080706,6.056099512774133,6.72591190727344,4.728498372009725
20221130,7.252830525701078,6.0265408037243215,6.518345856360802,4.684687025918088
